student_id,age,gender,department,semester,income_bracket,internet_access,part_time_job,first_gen_student,prev_cgpa,attendance_pct,study_hours_per_week,assignment_completion_pct,midterm_score,num_backlogs,participation_score,library_hours_per_week,extracurricular_activities,sleep_hours_per_night,stress_level,teacher_interaction,final_cgpa,final_grade,performance
STU01861,18,Female,Computer Science,3,Middle,1,1,1,8.58,99.3,13.6,91.4,83.7,2,6.6,4.2,0,6.7,4.3,2,8.26,A,Pass
STU01862,21,Male,Mechanical,4,Middle,1,0,0,7.81,73.5,7.3,73.1,87.7,2,5.3,3.2,2,5.4,4.9,2,6.76,C,Pass
STU01863,21,Female,Business,5,Upper-Middle,1,0,1,7.22,75.3,4.4,58.2,73.1,3,8.2,2.4,1,8.4,1.0,2,6.3,C,Pass
STU01864,24,Male,Mechanical,5,Upper-Middle,1,0,0,5.92,67.4,7.0,63.9,63.4,1,5.7,2.6,4,7.5,2.1,1,6.55,C,Pass
STU01865,23,Male,Computer Science,2,High,1,1,0,8.16,65.2,12.7,46.3,82.0,2,6.6,6.4,4,7.6,3.3,2,7.31,B,Pass
STU01866,23,Female,Civil,4,High,1,1,1,9.38,84.4,19.7,79.8,93.1,0,8.3,5.6,4,7.9,2.9,0,9.46,A+,Pass
STU01867,20,Male,Computer Science,1,Upper-Middle,1,0,1,7.64,85.3,14.9,70.4,80.6,3,6.2,5.6,2,6.9,4.5,1,7.17,B,Pass
STU01868,24,Male,Electronics,6,Lower-Middle,1,0,0,9.69,92.8,17.1,71.6,100.0,1,6.6,8.8,1,7.9,4.5,0,9.27,A+,Pass
STU01869,22,Female,Computer Science,8,High,1,1,0,5.22,71.0,4.8,50.4,31.8,1,5.8,2.9,5,5.6,3.5,2,4.29,F,Fail
STU01870,20,Female,Electronics,7,Low,1,0,0,5.7,65.5,5.5,34.5,58.2,2,3.9,1.5,4,6.5,5.0,1,4.55,F,Fail
STU01871,24,Male,Civil,3,Lower-Middle,1,0,0,8.31,76.3,14.4,55.4,100.0,2,7.5,5.8,2,8.6,1.8,0,8.33,A,Pass
STU01872,20,Male,Mechanical,2,High,1,0,0,7.54,87.9,14.2,83.9,91.0,2,8.3,8.9,0,6.3,2.3,1,8.51,A,Pass
STU01873,22,Female,Computer Science,3,Lower-Middle,1,1,0,8.91,80.6,16.0,64.3,93.5,0,7.1,5.9,3,6.4,2.7,0,8.95,A,Pass
STU01874,24,Male,Business,1,Lower-Middle,0,0,1,7.18,78.3,8.3,65.3,75.8,2,9.0,4.7,1,6.1,4.5,0,6.72,C,Pass
STU01875,24,Male,Business,8,Low,1,0,0,6.07,71.7,11.1,69.6,64.3,1,6.2,4.3,2,6.3,1.0,0,6.62,C,Pass
STU01876,18,Male,Business,1,High,1,0,0,6.92,86.3,12.1,89.8,79.4,1,8.2,5.0,3,6.5,1.0,0,8.64,A,Pass
STU01877,20,Female,Computer Science,5,Middle,1,0,1,5.21,73.8,4.2,77.5,70.1,0,7.4,2.1,3,8.4,7.5,1,5.79,D,Pass
STU01878,20,Female,Mechanical,7,Upper-Middle,1,0,1,5.73,58.3,6.1,45.3,70.9,3,4.7,1.3,2,7.5,3.1,1,4.96,F,Fail
STU01879,21,Male,Business,1,Lower-Middle,1,0,0,8.46,72.8,16.0,44.3,100.0,1,8.4,6.4,5,7.8,5.0,1,7.92,B,Pass
STU01880,22,Male,Civil,3,Upper-Middle,1,0,0,8.33,86.3,13.0,95.4,85.3,2,7.5,3.1,5,5.2,4.5,1,7.81,B,Pass
STU01881,19,Male,Computer Science,4,Upper-Middle,0,0,1,7.67,77.8,17.1,89.4,97.4,1,8.4,5.7,2,7.0,2.4,2,8.45,A,Pass
STU01882,18,Female,Computer Science,4,Lower-Middle,1,0,0,4.96,61.2,8.4,58.6,40.9,4,4.1,6.4,2,6.6,5.8,1,3.92,F,Fail
STU01883,24,Male,Mechanical,5,Middle,1,1,0,6.73,81.8,9.0,56.4,70.2,4,7.3,3.6,4,6.7,3.9,1,5.46,D,Pass
STU01884,24,Male,Business,6,Lower-Middle,0,1,1,5.61,69.5,8.2,71.4,68.5,4,5.8,2.1,0,8.6,2.8,1,4.8,F,Fail
STU01885,24,Female,Mechanical,3,High,1,1,0,8.73,84.1,14.6,69.4,100.0,1,5.9,5.8,5,4.0,5.8,1,8.35,A,Pass
STU01886,18,Male,Mechanical,3,Middle,1,0,0,6.44,78.4,7.7,65.9,75.5,1,9.0,2.5,4,7.4,3.4,2,6.99,C,Pass
STU01887,24,Female,Computer Science,1,High,1,0,0,5.79,65.9,5.8,68.5,64.3,0,6.6,2.9,3,9.2,1.5,1,6.05,C,Pass
STU01888,24,Male,Civil,7,Lower-Middle,1,0,0,7.24,88.7,13.6,76.6,80.3,0,5.2,3.3,3,6.5,3.8,0,7.22,B,Pass
STU01889,22,Male,Business,3,Upper-Middle,1,1,0,6.37,65.5,12.3,47.5,79.0,2,5.5,5.9,3,6.3,3.1,1,6.4,C,Pass
STU01890,23,Male,Electronics,2,Upper-Middle,0,1,1,9.13,90.9,17.1,71.3,92.0,0,9.0,6.3,2,6.9,1.4,1,9.44,A+,Pass
STU01891,23,Female,Civil,6,Upper-Middle,0,1,0,6.24,82.7,14.0,76.2,66.4,1,5.9,3.7,1,4.0,8.6,1,6.58,C,Pass
STU01892,21,Female,Business,1,High,1,0,0,5.38,55.9,6.1,58.6,59.0,1,4.4,3.4,4,7.3,3.0,2,4.94,F,Fail
STU01893,21,Female,Computer Science,2,Middle,1,0,0,4.4,59.3,10.8,58.2,57.9,5,5.7,7.2,1,6.2,6.1,2,4.24,F,Fail
STU01894,24,Male,Mechanical,5,Low,1,0,1,7.16,84.9,8.6,80.3,57.4,5,8.0,2.4,0,9.0,1.7,0,5.61,D,Pass
STU01895,22,Female,Electronics,4,Upper-Middle,1,0,0,6.47,81.6,6.9,65.3,72.6,2,6.0,4.2,0,6.8,4.9,1,5.99,D,Pass
STU01896,24,Male,Civil,5,Upper-Middle,1,0,0,5.34,65.3,2.4,61.0,61.4,2,6.9,2.3,4,6.3,4.2,2,4.69,F,Fail
STU01897,21,Male,Mechanical,4,Middle,1,1,1,8.75,77.9,13.2,33.0,93.0,0,6.9,5.6,3,7.0,1.0,1,8.11,A,Pass
STU01898,18,Female,Mechanical,5,Lower-Middle,1,0,0,8.07,88.0,11.6,68.3,100.0,2,7.6,5.8,5,7.5,3.3,1,8.12,A,Pass
STU01899,18,Male,Civil,3,Middle,1,0,0,7.16,85.3,12.9,78.8,74.0,2,3.7,4.5,0,7.9,5.1,1,7.05,B,Pass
STU01900,19,Male,Electronics,2,Lower-Middle,1,0,0,8.97,75.6,15.7,61.4,95.0,0,6.8,5.9,1,8.9,1.2,1,8.77,A,Pass
STU01901,23,Male,Business,4,Middle,1,1,0,8.06,70.7,9.5,57.7,80.0,1,6.2,4.0,1,5.6,8.3,2,6.73,C,Pass
STU01902,22,Male,Mechanical,1,Middle,1,0,0,6.13,72.5,8.1,53.1,66.0,2,7.2,2.1,5,8.7,3.8,2,5.64,D,Pass
STU01903,20,Male,Computer Science,2,Upper-Middle,0,0,1,5.85,74.3,7.6,74.6,60.6,4,5.7,4.0,2,8.9,4.2,2,4.74,F,Fail
STU01904,23,Female,Civil,1,Lower-Middle,1,1,0,8.26,78.9,8.2,72.8,69.9,0,6.4,2.9,3,5.4,6.2,1,7.21,B,Pass
STU01905,20,Male,Civil,2,Middle,1,0,0,7.72,84.0,9.5,78.7,75.6,3,8.0,6.6,2,6.3,1.0,2,7.02,B,Pass
STU01906,19,Female,Electronics,2,Lower-Middle,1,0,0,7.42,71.4,9.5,45.6,77.8,6,8.7,3.1,4,7.0,4.2,0,5.15,D,Pass
STU01907,19,Female,Business,5,Lower-Middle,1,0,0,6.1,53.6,13.5,50.5,85.3,4,3.7,3.1,0,6.8,8.2,1,5.66,D,Pass
STU01908,24,Male,Business,4,Upper-Middle,0,0,0,7.99,76.6,13.6,63.1,100.0,2,7.6,6.7,5,8.7,3.6,0,8.01,A,Pass
STU01909,21,Male,Electronics,4,High,1,1,1,6.22,71.6,11.4,60.2,84.8,2,8.4,3.3,5,5.3,3.9,1,6.74,C,Pass
STU01910,19,Male,Business,7,Middle,1,1,0,7.07,73.1,6.6,57.7,64.8,1,7.7,1.2,5,6.4,2.2,0,6.33,C,Pass
STU01911,19,Female,Computer Science,2,Upper-Middle,1,0,1,9.08,76.1,18.7,62.2,96.2,2,8.5,7.2,2,6.2,1.9,2,8.54,A,Pass
STU01912,20,Male,Computer Science,3,High,0,0,0,6.34,57.2,13.6,62.8,73.4,2,5.0,7.1,2,7.1,2.2,1,6.74,C,Pass
STU01913,21,Female,Computer Science,3,Upper-Middle,1,0,0,5.16,61.7,1.3,37.9,68.7,2,7.9,2.5,4,9.1,1.5,0,4.48,F,Fail
STU01914,19,Male,Business,1,Lower-Middle,1,0,0,5.83,76.3,6.5,83.6,60.9,2,5.7,2.1,1,8.8,1.4,2,5.83,D,Pass
STU01915,23,Female,Civil,1,High,1,0,0,8.49,92.5,15.5,80.3,81.2,1,7.7,5.8,1,7.4,3.0,2,8.47,A,Pass
STU01916,19,Male,Computer Science,5,Middle,1,0,0,7.53,87.2,14.0,71.9,80.0,1,6.6,4.8,4,7.6,3.7,1,7.62,B,Pass
STU01917,21,Male,Electronics,2,Lower-Middle,1,0,0,7.03,68.6,9.0,70.2,82.7,1,5.7,6.2,5,7.5,1.2,0,7.57,B,Pass
STU01918,24,Female,Mechanical,1,Low,1,1,1,6.54,63.5,9.2,43.6,78.2,1,3.6,3.1,1,5.9,4.2,2,6.07,C,Pass
STU01919,22,Female,Computer Science,1,Middle,1,0,0,7.83,83.1,10.9,63.2,81.7,0,4.2,4.4,4,8.9,2.5,2,7.35,B,Pass
STU01920,21,Male,Business,6,Low,1,0,0,6.1,75.6,9.5,64.1,75.0,2,8.5,4.1,1,8.3,1.5,1,6.31,C,Pass
STU01921,20,Female,Business,2,Lower-Middle,0,0,0,7.6,81.2,15.8,82.4,65.0,1,4.4,4.0,4,7.2,4.4,1,7.95,B,Pass
STU01922,22,Male,Mechanical,8,Lower-Middle,0,1,0,6.25,55.1,7.2,52.6,67.7,1,6.1,2.9,1,6.0,4.8,1,5.34,D,Pass
STU01923,23,Female,Business,5,Upper-Middle,0,0,0,6.03,63.2,12.1,62.4,79.4,2,4.2,4.4,5,6.8,4.0,2,5.95,D,Pass
STU01924,18,Female,Electronics,1,High,1,0,0,6.37,71.6,7.4,57.1,59.5,2,5.3,5.3,2,7.3,3.0,1,6.14,C,Pass
STU01925,21,Male,Business,5,Lower-Middle,1,0,0,6.71,77.5,7.9,71.3,62.8,3,7.9,3.7,2,7.0,3.4,0,5.52,D,Pass
STU01926,24,Male,Civil,4,High,1,1,1,7.14,81.8,13.7,85.9,62.9,1,7.3,4.6,5,7.3,5.6,2,7.59,B,Pass
STU01927,20,Male,Mechanical,5,High,1,0,1,7.51,78.7,14.8,77.2,100.0,2,6.7,5.2,1,7.5,1.3,0,7.99,B,Pass
STU01928,23,Female,Computer Science,8,Upper-Middle,1,1,0,4.0,62.6,7.6,56.8,41.9,3,7.8,3.2,5,5.2,6.2,2,4.12,F,Fail
STU01929,22,Female,Business,3,Low,1,1,0,6.15,71.4,5.4,69.6,66.0,1,6.1,2.5,4,5.1,2.7,1,5.67,D,Pass
STU01930,23,Male,Electronics,8,Upper-Middle,1,1,1,6.69,78.9,9.0,73.1,78.3,4,8.8,5.1,2,7.2,3.6,1,5.88,D,Pass
STU01931,21,Male,Computer Science,3,High,1,0,0,9.16,88.3,17.8,78.0,100.0,1,5.8,7.8,0,5.8,6.3,0,9.15,A+,Pass
STU01932,19,Female,Computer Science,5,Upper-Middle,1,0,0,5.8,69.5,8.7,72.8,63.3,1,4.7,2.1,1,6.7,2.6,2,6.26,C,Pass
STU01933,24,Female,Mechanical,3,Lower-Middle,1,0,0,7.41,74.9,8.6,76.0,72.2,3,6.5,5.2,0,6.6,4.6,2,5.76,D,Pass
STU01934,21,Female,Mechanical,4,Middle,0,1,0,9.14,86.4,16.7,70.5,100.0,1,7.3,7.1,0,5.0,3.3,2,8.53,A,Pass
STU01935,18,Male,Civil,2,Middle,1,0,0,5.49,71.3,5.8,69.2,71.8,3,5.3,2.7,3,7.3,5.8,1,5.67,D,Pass
STU01936,21,Male,Business,3,Middle,1,0,0,7.71,80.7,17.8,64.6,89.4,0,6.6,4.1,0,6.9,1.5,0,8.69,A,Pass
STU01937,22,Male,Computer Science,3,Low,1,0,0,6.16,73.8,13.9,55.1,64.4,0,8.7,5.5,0,6.4,2.2,1,7.27,B,Pass
STU01938,22,Female,Civil,5,Lower-Middle,1,0,0,6.54,83.5,11.9,67.4,59.2,3,6.6,4.0,5,9.1,2.8,1,6.63,C,Pass
STU01939,21,Male,Computer Science,4,Upper-Middle,1,0,1,6.16,72.9,13.4,63.0,61.1,3,3.7,5.9,3,4.6,7.2,1,5.78,D,Pass
STU01940,22,Female,Business,7,High,1,0,0,6.25,66.1,9.7,43.0,78.3,0,3.7,4.9,3,6.1,5.4,2,6.41,C,Pass
STU01941,19,Male,Business,7,Low,1,0,0,10.0,97.1,19.3,86.8,100.0,0,10.0,8.8,3,6.4,3.9,1,10.0,A+,Pass
STU01942,23,Female,Mechanical,7,High,1,1,0,8.3,70.6,18.0,34.7,89.9,1,8.7,4.8,4,4.8,3.7,2,7.83,B,Pass
STU01943,21,Female,Civil,7,Lower-Middle,1,0,1,8.63,74.5,15.0,91.9,87.9,3,6.1,8.7,3,9.3,1.0,2,8.34,A,Pass
STU01944,24,Female,Electronics,2,Upper-Middle,1,0,1,7.84,81.9,11.9,84.1,85.9,2,8.3,5.9,5,9.2,4.2,0,8.2,A,Pass
STU01945,19,Male,Mechanical,8,Upper-Middle,1,0,1,5.11,69.7,2.1,59.2,49.0,1,6.9,2.7,4,6.3,4.9,2,4.57,F,Fail
STU01946,23,Male,Business,5,Upper-Middle,1,0,0,7.71,68.6,12.2,61.3,81.6,1,8.3,7.5,1,8.3,1.8,1,8.23,A,Pass
STU01947,24,Male,Mechanical,5,High,1,1,1,8.59,79.9,16.7,71.0,100.0,1,5.4,6.5,4,6.8,1.8,2,8.81,A,Pass
STU01948,24,Female,Electronics,6,Lower-Middle,0,0,1,6.09,65.6,12.0,53.5,86.5,2,4.7,6.2,1,8.7,5.2,1,6.14,C,Pass
STU01949,24,Female,Mechanical,4,High,0,0,0,8.45,78.4,15.4,69.0,78.0,2,8.9,5.9,3,6.9,5.1,1,7.74,B,Pass
STU01950,23,Female,Business,7,Low,0,0,0,8.12,88.1,11.6,71.4,90.1,0,5.2,5.7,3,7.4,3.7,0,7.77,B,Pass
STU01951,19,Female,Electronics,2,Upper-Middle,1,1,0,9.61,93.7,10.3,75.3,89.4,0,7.8,5.8,1,7.6,2.1,2,8.94,A,Pass
STU01952,24,Female,Computer Science,4,Upper-Middle,1,0,1,6.66,73.1,8.8,65.7,69.4,2,6.6,5.2,2,8.2,2.7,2,6.38,C,Pass
STU01953,24,Male,Civil,7,Upper-Middle,1,1,0,5.77,64.5,7.6,45.6,66.4,0,7.4,1.0,5,6.4,3.7,0,5.57,D,Pass
STU01954,20,Female,Business,2,Lower-Middle,1,0,0,6.73,62.9,9.5,58.1,71.1,3,6.4,3.2,4,6.1,5.6,2,5.23,D,Pass
STU01955,21,Male,Computer Science,4,High,1,0,1,9.07,96.7,17.0,79.7,100.0,2,7.6,7.9,5,6.2,2.3,1,9.01,A+,Pass
STU01956,23,Male,Computer Science,5,Lower-Middle,1,0,1,4.82,68.9,12.6,62.6,68.4,2,5.9,5.5,5,5.2,4.3,2,5.8,D,Pass
STU01957,23,Male,Computer Science,5,Low,1,1,1,4.51,56.9,6.4,52.0,54.7,2,4.4,2.8,0,7.0,4.2,0,4.28,F,Fail
STU01958,22,Male,Electronics,8,Upper-Middle,1,0,1,7.32,82.3,11.0,80.8,73.2,3,6.9,5.1,3,7.2,4.0,1,6.47,C,Pass
STU01959,23,Male,Mechanical,1,Middle,1,1,0,6.62,72.6,9.5,60.0,66.1,2,8.4,2.2,4,6.5,4.9,1,6.07,C,Pass
STU01960,19,Female,Civil,8,Upper-Middle,1,0,1,7.21,73.8,11.8,66.5,65.4,4,6.3,5.7,5,7.0,4.4,0,5.87,D,Pass
STU01961,23,Male,Civil,3,Middle,1,0,0,8.43,85.6,11.4,84.3,80.5,0,9.4,5.0,4,5.9,6.3,1,8.54,A,Pass
STU01962,20,Female,Mechanical,8,Lower-Middle,1,0,1,6.48,66.5,10.3,59.1,91.9,1,7.4,4.2,5,7.3,1.9,1,7.53,B,Pass
STU01963,21,Male,Electronics,7,Upper-Middle,0,1,0,4.77,61.1,7.9,58.8,47.7,5,6.8,3.1,3,6.8,6.1,1,3.69,F,Fail
STU01964,21,Male,Business,6,Middle,0,0,1,9.86,90.3,17.3,73.2,95.7,0,7.3,6.6,5,6.1,2.7,1,10.0,A+,Pass
STU01965,23,Male,Mechanical,4,Lower-Middle,0,1,1,5.9,65.5,10.2,71.7,70.6,0,5.3,3.6,1,6.2,4.1,2,6.27,C,Pass
STU01966,24,Male,Business,6,Upper-Middle,1,1,1,5.82,74.5,9.9,62.1,65.4,1,9.2,3.5,3,5.6,4.5,1,5.85,D,Pass
STU01967,18,Female,Mechanical,1,Middle,1,1,0,8.63,98.1,9.0,91.7,85.9,2,9.1,6.4,4,6.0,5.4,1,8.38,A,Pass
STU01968,18,Male,Computer Science,3,Middle,1,0,0,6.7,67.5,12.3,59.4,90.5,0,6.2,2.3,2,5.9,4.0,1,7.79,B,Pass
STU01969,24,Female,Civil,4,Middle,0,0,1,7.12,62.3,9.2,48.8,81.5,1,8.7,1.4,5,6.7,4.0,1,6.9,C,Pass
STU01970,24,Male,Electronics,2,Upper-Middle,1,1,0,7.83,63.1,9.4,64.7,76.6,1,7.1,5.0,1,7.8,2.7,2,6.83,C,Pass
STU01971,24,Female,Civil,7,Upper-Middle,1,0,1,8.61,81.8,10.9,66.1,85.7,2,5.0,2.4,3,6.5,1.2,2,7.15,B,Pass
STU01972,19,Female,Computer Science,3,Upper-Middle,1,0,0,6.77,68.5,11.8,67.3,71.3,3,5.8,1.5,0,6.3,4.4,0,5.98,D,Pass
STU01973,18,Female,Computer Science,5,Low,1,0,1,9.18,87.5,14.7,45.2,100.0,0,8.5,6.9,3,6.4,1.8,1,9.91,A+,Pass
STU01974,24,Male,Business,1,Upper-Middle,1,0,0,4.42,63.2,0.8,58.0,41.3,1,8.4,3.1,4,6.8,5.3,2,3.97,F,Fail
STU01975,19,Male,Computer Science,3,Upper-Middle,1,0,1,8.19,68.1,14.8,56.3,73.3,3,9.9,3.5,4,8.8,3.7,2,7.48,B,Pass
STU01976,22,Male,Business,7,Upper-Middle,1,0,1,6.11,56.0,4.9,43.0,62.3,0,5.8,0.0,0,8.4,2.0,1,5.55,D,Pass
STU01977,19,Female,Electronics,8,Middle,1,0,0,8.98,87.3,15.4,66.8,83.0,1,8.3,3.8,1,6.9,1.9,0,8.83,A,Pass
STU01978,18,Male,Mechanical,3,High,1,0,0,7.38,78.0,12.5,61.1,100.0,1,6.0,3.7,4,6.4,3.4,1,7.42,B,Pass
STU01979,23,Male,Civil,8,Upper-Middle,1,0,0,6.33,68.2,12.3,60.5,63.7,0,5.1,7.6,1,5.2,6.1,0,6.52,C,Pass
STU01980,22,Female,Mechanical,7,Low,1,0,0,8.06,67.1,18.5,46.6,93.0,1,3.8,5.9,1,6.1,6.0,2,7.54,B,Pass
STU01981,18,Male,Electronics,5,Middle,1,0,0,8.36,85.6,9.6,74.5,89.0,2,7.9,5.1,3,5.0,9.7,0,7.15,B,Pass
STU01982,19,Female,Computer Science,4,High,1,0,1,8.03,90.3,12.9,87.9,84.9,3,9.4,6.0,1,7.7,2.1,0,8.31,A,Pass
STU01983,20,Male,Computer Science,2,Low,1,0,0,5.86,71.5,7.9,65.7,61.5,3,7.7,5.4,5,8.3,2.8,1,5.46,D,Pass
STU01984,21,Male,Electronics,5,High,1,0,0,6.57,66.1,11.4,67.7,78.5,3,6.4,3.5,4,6.6,7.0,1,6.26,C,Pass
STU01985,18,Female,Civil,8,Upper-Middle,1,0,0,7.19,76.3,12.0,76.7,95.3,2,8.7,4.6,4,7.4,3.4,1,7.77,B,Pass
STU01986,24,Male,Business,8,Middle,1,1,0,7.15,64.8,10.2,71.2,85.1,3,10.0,3.7,2,5.1,2.3,1,6.47,C,Pass
STU01987,19,Female,Business,2,Lower-Middle,1,0,0,8.17,89.3,12.0,92.3,100.0,0,6.2,5.4,1,5.1,5.6,2,8.43,A,Pass
STU01988,24,Male,Civil,4,Lower-Middle,1,1,1,4.58,63.6,2.8,53.1,37.6,4,2.5,3.7,2,6.3,6.5,1,3.17,F,Fail
STU01989,24,Male,Civil,3,High,1,0,1,7.63,64.0,15.2,51.2,90.5,1,6.7,8.8,3,7.4,3.0,1,7.92,B,Pass
STU01990,24,Female,Civil,2,Lower-Middle,1,0,0,6.82,71.7,12.0,70.9,78.6,2,8.2,4.0,2,8.7,3.5,1,7.1,B,Pass
STU01991,24,Female,Electronics,1,Upper-Middle,1,0,0,6.11,74.3,12.0,71.6,74.8,5,4.4,4.8,1,9.1,4.3,1,5.76,D,Pass
STU01992,24,Female,Business,1,Middle,1,0,1,6.23,68.5,8.5,68.9,81.9,2,7.7,4.9,4,6.7,3.0,1,6.5,C,Pass
STU01993,22,Male,Civil,7,Low,1,0,0,6.92,72.4,8.9,82.3,71.8,1,6.1,4.6,3,7.9,5.7,1,6.8,C,Pass
STU01994,18,Female,Mechanical,5,Low,1,0,0,4.0,50.2,1.8,50.2,38.1,2,6.0,4.1,1,7.3,2.6,2,4.14,F,Fail
STU01995,18,Male,Computer Science,8,Middle,1,0,0,6.29,76.0,10.7,69.8,76.4,6,5.4,4.0,3,7.0,4.8,1,5.64,D,Pass
STU01996,21,Male,Electronics,4,High,1,0,0,6.06,65.1,6.0,49.3,45.9,3,4.8,2.2,0,7.0,3.5,2,4.55,F,Fail
STU01997,19,Female,Mechanical,7,Middle,1,0,1,7.89,62.2,18.3,78.7,90.8,1,4.5,8.6,1,6.9,2.0,1,8.03,A,Pass
STU01998,20,Male,Business,5,Middle,1,1,1,6.15,67.8,5.4,57.3,62.3,5,7.4,3.1,0,6.1,4.7,1,4.49,F,Fail
STU01999,22,Female,Mechanical,5,Lower-Middle,1,0,0,6.92,82.5,11.7,66.4,68.2,3,6.2,5.3,2,8.7,5.8,1,6.23,C,Pass
STU02000,19,Male,Electronics,7,Middle,1,0,0,9.2,82.9,20.1,66.3,100.0,2,7.6,6.9,1,7.2,3.3,1,8.91,A,Pass
STU02001,22,Male,Business,6,Middle,1,0,1,8.49,96.4,15.8,71.4,84.3,2,7.9,7.1,0,8.7,1.0,1,8.11,A,Pass
STU02002,18,Female,Computer Science,5,High,1,0,1,8.37,85.3,14.3,63.9,90.8,2,5.5,4.0,5,6.1,5.0,1,7.78,B,Pass
STU02003,24,Female,Electronics,6,Middle,1,1,1,6.55,75.5,7.2,60.0,72.0,0,6.9,2.5,4,4.0,4.3,0,6.98,C,Pass
STU02004,21,Female,Computer Science,1,Middle,1,0,1,7.91,78.5,8.7,53.4,95.2,0,7.3,0.0,2,6.5,5.5,1,7.58,B,Pass
STU02005,21,Female,Civil,1,Low,1,0,0,6.9,73.9,13.1,56.5,78.8,1,8.3,4.0,1,6.2,3.5,1,7.44,B,Pass
STU02006,23,Female,Business,5,High,1,1,1,6.95,72.6,15.4,83.1,91.4,1,8.9,7.0,1,4.7,1.9,2,8.37,A,Pass
STU02007,20,Female,Electronics,1,Lower-Middle,1,0,1,7.73,76.2,11.1,73.1,90.2,3,5.3,4.4,4,8.3,4.2,2,7.1,B,Pass
STU02008,21,Female,Business,4,Low,1,0,0,6.42,76.4,6.4,75.1,68.3,2,7.4,1.5,4,5.7,4.7,1,5.92,D,Pass
STU02009,24,Male,Electronics,6,Upper-Middle,0,1,1,9.14,78.2,7.9,78.7,79.7,0,3.6,5.5,0,6.8,4.4,1,7.15,B,Pass
STU02010,18,Male,Business,6,Middle,1,0,0,6.99,66.4,8.0,78.2,59.2,2,7.6,3.6,0,9.0,1.0,0,6.47,C,Pass
STU02011,20,Male,Civil,5,Middle,0,0,0,8.0,71.0,12.7,44.9,88.3,2,8.2,7.3,0,5.9,6.7,1,7.25,B,Pass
STU02012,19,Female,Business,1,Middle,1,0,0,9.09,100.0,20.0,67.7,99.3,0,4.0,8.3,3,6.8,4.1,2,9.36,A+,Pass
STU02013,24,Female,Computer Science,2,Upper-Middle,1,0,0,8.54,86.9,16.1,64.1,100.0,1,6.8,6.1,2,8.4,4.3,0,9.18,A+,Pass
STU02014,24,Male,Business,8,Lower-Middle,1,0,0,5.37,69.3,8.7,56.9,68.8,6,5.1,6.3,1,6.6,3.8,1,4.51,F,Fail
STU02015,21,Female,Civil,7,Upper-Middle,1,1,0,7.78,70.4,11.4,59.3,82.0,0,6.0,3.8,2,6.5,5.3,2,8.17,A,Pass
STU02016,20,Female,Electronics,7,Middle,1,0,0,8.31,86.5,11.9,67.4,77.1,2,6.5,2.9,4,7.6,3.5,2,7.57,B,Pass
STU02017,18,Male,Business,6,Middle,1,1,0,8.36,80.9,17.9,70.7,100.0,0,7.0,8.8,5,6.4,4.1,2,9.1,A+,Pass
STU02018,23,Female,Electronics,5,Middle,1,1,0,5.75,70.5,9.1,62.6,54.8,5,8.0,4.6,2,5.8,2.9,2,5.47,D,Pass
STU02019,22,Female,Business,5,Lower-Middle,1,0,0,6.35,63.9,3.4,51.1,55.2,1,5.7,4.1,2,6.2,5.3,2,4.54,F,Fail
STU02020,22,Male,Computer Science,4,Upper-Middle,1,0,1,8.49,83.7,12.0,48.5,80.5,0,5.7,5.9,0,5.9,6.9,0,7.62,B,Pass
STU02021,18,Female,Civil,3,Middle,1,0,0,6.21,67.7,6.8,50.7,64.5,1,6.1,5.5,4,7.6,2.1,1,5.94,D,Pass
STU02022,18,Male,Mechanical,8,Lower-Middle,0,1,0,6.81,67.9,9.0,55.3,85.0,6,6.0,2.9,2,5.5,3.6,1,5.17,D,Pass
STU02023,22,Female,Computer Science,3,Middle,1,1,1,9.25,92.1,17.2,72.8,100.0,0,7.5,5.9,1,7.4,7.7,1,9.33,A+,Pass
STU02024,23,Female,Computer Science,6,High,1,0,1,7.14,63.4,11.0,46.7,73.8,2,5.2,4.0,0,8.6,1.8,2,6.42,C,Pass
STU02025,20,Female,Computer Science,7,Middle,1,0,1,6.26,75.8,9.3,60.6,53.9,3,7.3,3.5,2,5.8,3.5,1,5.99,D,Pass
STU02026,22,Male,Mechanical,4,High,1,0,0,6.06,75.8,13.1,54.2,77.7,1,8.7,2.6,4,7.7,4.8,0,7.05,B,Pass
STU02027,18,Female,Electronics,4,Lower-Middle,0,1,0,7.63,71.1,10.2,61.4,73.5,1,4.7,4.3,5,8.3,5.8,1,6.78,C,Pass
STU02028,21,Female,Mechanical,4,Low,1,0,1,5.47,60.8,13.5,45.7,69.1,1,6.7,6.2,1,6.1,1.0,1,6.55,C,Pass
STU02029,19,Male,Electronics,6,Lower-Middle,1,0,0,6.88,72.6,8.7,55.1,70.0,1,8.1,2.6,5,8.2,3.8,2,6.23,C,Pass
STU02030,23,Female,Electronics,3,Middle,1,1,0,7.63,80.4,12.5,55.2,92.5,0,6.4,3.4,4,6.8,3.7,1,7.89,B,Pass
STU02031,24,Male,Civil,7,Lower-Middle,1,0,0,8.89,83.2,13.9,68.4,94.3,1,9.0,5.0,4,8.0,2.3,1,8.86,A,Pass
STU02032,23,Female,Computer Science,4,Low,1,0,1,8.07,83.8,13.5,61.6,88.2,0,7.1,6.2,4,6.2,5.9,1,7.87,B,Pass
